"time","speaker","text","notes"
"","A","To eat? ",""
"","B","Yes. Rabbits, yes. ‘Specially you grow them. That was my husband's favourite meat. Don't give him steaks, don't give him anything, but rabbit – he loved it. And we cook it very nice. We cook it really nice. ",""
"","A","So you kept them in the garden? ",""
"","B","No. We had a shed and we had in it the chickens and the rabbits and we had ducks as well, but we got rid of them because nobody likes ducks. They are messy. Clean them every day, and they were right. We had pigeons. A few pigeons there. ",""
"","A","For eating? ",""
"","B","Oh we didn't ... just a couple to eat. But Maltese eat the pigeons but we didn’t like them. ",""
"24.25","A","And what about ... did you have any cats or dogs? ",""
"","B","Oh yes. We always had two dogs. We always had cats. And there was something else that we had … we had goats! ",""
"","A","Oh, did you? ",""
"","B","We had two goats, but we got rid of them after we reared the children because when I had my first one she couldn't take any milk at all. She used to bring it up, and she couldn't put an ounce on. I fed her for three months but when I took her off the breast she couldn't drink any milk at all We took her to different doctors, you know, and everybody say 'Give her this', 'Give her that' , &apos;Give her Glaxo, &apos;Give her Lactogen&apos;. Nothing worked! So I went back to my doctor. No I called him. The baby was sick. And he was an ugly man and he came here he said 'You know what is wrong with this baby?' He said ‘This doesn&apos;t take any fat!&apos; He said &apos;It&apos;s the fat, she's allergic to fat.' And I said &apos;What are we going to give her then?&apos; George said &apos;I tell you what to do with it, buy two goats', he said, 'and we&apos;ll try her on goat&apos;s milk.&apos; And George went looking to see where he'd find two goats, and he did. He bought two goats, four or five pounds. They were starving. Skin and bone!  The first thing he did was give them a really good scrub. (Laughs) He really brushed them. They came nice and dean. Then he went and bought some food for them, like chaff and a lot of things, bran and give them all vegetables and I tell you, they had milk! And we put her on goat's milk and in a fortnight she put on so much weight and never brought up a drop. It was easy. And she used to cry an awful lot - she settled in. Then I brought up the other two on goat's milk, no worries. And then I didn't have any children for six years because I was pretty sick after the third birth. Then we sold the goats - and I fed the other one anyway. And that's how it was. Everything turns out for you, you know, you try. ",""
"27.13","A","Did you belong to any organisations in the area? ",""
"","B","No. I did before. Now I did, lately, but I gave them up too now. ",""
"27.28","A","Well I think ye've just about covered everything. After talking about the old days and what it was like then, how do you feel about the changes that have taken place in the area with the suburbanisation of the area? ",""
"","B","Well, I don't feel as safe, that's one thing. I don&apos;t feel as safe as we did then. We never locked our backdoor at that time. The children used to leave their toys around. Never anything was touched. But today you don't feel as safe. I live here by myself and the children they wanted the alarm and they wanted this, they wanted everything locked up for me - or 'You won't live by yourself! And I don't know if I have to leave this area if it’s going to be easy for me. You know, I was talking to the doctor the other day and I suppose my daughter was talking, because she's a friend of hers, and she said 'When are you going to get out of this house?&apos; She said 'You've lived in that for so long?&apos; &apos;Why should I leave the house?&apos; &apos;Because of your legs you know&quot; she said. 'You won't be able to look after the house like you did before. And I said 'While I still crawl I still stay in it.' And she said &apos;Go and have a look at these villages that they have now, retirement village'. I said 'It&apos;s going to break my heart to leave this house!&apos; &apos;No it won't', she said, &apos;No it won&apos;t. It will be easier for you &apos; I said &apos;It won&apos;t!’ My daughter talked the same thing. She said 'Mum, come and have a look at some.' I said. &apos;One day&apos; but really, I never got there yet. ",""
"","A","Well this is the house you've lived in so long. ",""
"","B","It is part of me. It's part of me. I feel that whenever I leave this house I'm going to leave part of me here. Most of my life's here, so it's not easy to separate. Maybe, maybe if I go I will be better. Maybe one day I will have to go. ",""
"","A","When the time is right, maybe then you'll know. ",""
"","B","Yes. I know I'm getting there. ",""
"","A","You've got a long way to go yet! ",""
"","B","Oh, my legs are pretty bad. ",""
"30.19","A","Did you feel, when the area started to change, when it became more built up and more crowded, how did you feel about that? ",""
"","B","It upset me. It upset me. I could have got out of here any time. It was my husband that wanted to stay. I cried a lot. He used to go to work. Although I used to look after the grandchildren. When they started to have children they had to go to work, I looked after the little ones, even not my children's. You know, we had friends, they worked with them and they used to bring them here. I always had little children around me. But then I found myself so closed up. Even in Malta we used to live in a built up area, but as soon as I used to have a bit of time I'd go out. I loved the open spaces. ",""
"31.24","B","You miss the open spaces? I do. If I don't have that garden there, I go crazy! I'm not one to stay in the house all the time. In the morning as soon as I wake up I'm in the garden. ",""
"","A","So you felt you were being hemmed in? ",""
"","B","Yes. And I felt that, well if I looked out of the window, the lady used to say I was watching her at the back, when they started to come here, which I wasn't. And if I had the sewing machine, and I used to leave it in that verandah - I had a little verandah there - she used to come on the fence and say 'You're always watching my door.&apos; Which wasn&apos;t true! We used to have those two rabbits and George said to me, you know, that if it gets hot he has to cover them. ‘Just put a little water on them. Wet the things on the top, the bags on the top.' And so I did. And she used to come over and say 'Haven't you something better to do with your water?’ She was on my back all the time. And that really, oh, ... he used to come home and find me crying and saying 'Let's get out of here , let&apos;s get out of here!&apos; ",""
