"time","speaker","text","notes"
"","B","You lock up.  Yes.  Well the other night I came home and we'd been in to Sydney to see 'The King and I' and came in.  I'd seen this man up on the drive here.  He seemed to be drunk.  So I drove in and I always pip the horn to let Emily and Vit know I'm home.  And I got out of the car and turned the two-way light switch light on, and then I got back in, locked the wheel, put the hook on, got out, about to shut the door and he was coming down the drive.  I jumped back into the car, slammed the door, thought I'd locked it you see, but I hadn't locked it on the return trip and I just put my hand on the horn and blew and blew and blew.  I thought 'Now 12 what do I do?  Do I waste my time getting the hook off and drive out?'  And I thought I could hit him, if he's drunk, so I just kept blasting the horn.  Nobody heard me! (Laughs)  I thought, 'Oh can't somebody hear me?&apos;  &apos;Cause he&apos;d turned around and went, but I didn&apos;t know where he'd gone.  So then Vitto came out because their dog started making a noise on the door 'cause I was making such a noise.  So I put one leg out ready to get the other one back in again, and I said 'That you Vit?'  and he said &apos;What&apos;s the matter with you?&apos;    I said &apos;A man just walked down the drive after me!'  So he came in - this is the funny part - he came in in his pyjamas.  So he saw me in the front door and that was it, and I thought 'Oh God, if anybody sees Vit walking home in his pyjamas from my front door at about l.30 in the morning!  (Laughs) ",""
"","A","That will give them something to talk about won't it? ",""
"","B","That's right, yes.  You'd better not put that in! (Laughs). ",""
"","A","Oh but that lack of security though is something that has changed. ",""
"","B","It's gone.  Yes.  It's really gone.  Even when we work out at the school on a Saturday, we lock ourselves in the building. ",""
"","A","Do you?   ",""
"","B","Yes. ",""
"23.12","A","How do you feel about that?  It must be rather sad? ",""
"","B","It is sad.  It is very sad to think you can't trust people.  You just don't know what - really, I suppose with children - you don't know what your neighbours are like.  They could be the offender or people living in the house nowadays isn't it.  But it is a shame.  I feel this mall down here - it has some disco place - and there's quite a bit of rockish types get down there, whereas the dances we had, you know, when we look back they were as harmless as anything, but oh, the fun we had.  Yes, it was really good. ",""
"14.03","A","So there are probably some things that are better these days?  ",""
"","B","Yes, I suppose shopping - perhaps it's better.  You can select your own and, you know, you can budget yourself I suppose, you don't have to pick up from the shelf if you really feel you don't want it.  I suppose it's quicker.  All those things, but I don&apos;t know that we&apos;ve got really much more time on our hands.  I mean I never watch television.  I think it's a waste. I suppose in the holidays I might get an odd day where I'll watch tele, but a lot of people just sit and watch that and don't do anything. ",""
"","A","It waste's a lot of time. ",""
"","B","And waste a lot of time if they only realised, yes. ",""
"24.46","A","I think we've covered everything now, so thank you very much for your time. ",""
"","B","END TAPE ",""
