"time","speaker","text","notes"
"","B","Yes.  It's a modern one now, you know.  But I'm glad that they preserved the Methodist Church in Henry Street in Penrith and it's used as offices or something now.  That's good and I think things like that's good.  And the - they call it Uniting now - the Methodist Church that was up here at Emu Plains.  You know, it's still there and it's nice, you know, the old building.  I like the old buildings. ",""
"","A","Well they're part of your memories of the past aren't they? Yes.  And the old Public School - the building is still there at Emu. That's still used as a Public School is it? ",""
"","B","Oh no  No..  I think it's a sort of recreation place and a library, and that's there.  I think that&apos;s what the ... yes, but the building's there anyway. ",""
"11.22","A","And did you use the river much? ",""
"","B","Oh yes.  We used to go swimming a lot, yes. ",""
"","A","Did you? ",""
"","B","Yes.  Yes, we loved swimming.  That's one of my good past-times. ",""
"","A","You wouldn't want to swim there today? ",""
"","B","We used to go down ... we'd walk round the bend we used to call it - and down under the bridge and go down just this side of the weir a bit.  We'd swim in that part and of a hot night undefinedsometimes Dad would even come down with us and have a swim.  But we were never allowed to go swimming before about four o'clock of the afternoon.  Mum would never let us go out in the really hot sun to swim or anything.  Never before four. ",""
"","A","She was sensible! Yes.  And that was the real four o'clock in those days! ",""
"12.21","A","And so things have changed, and I think it's interesting the way you said that there's still 24 hours in a day but we don't have the time to fit things in - but it's still 24 hours in a day. ",""
"","B","Yes.  That's right.  Because the young ones are taken up too much with work.  They've got to do so much, and of course they expect too much these days.  You can call it 'greedy' really, because they get a home and they have to have everything in it to start off with.  When we started off getting our home - especially the one out at Cambridge Park - as I said before the place wasn't really quite finished and my husband and his brother finished it off and then we just bought things as we could afford it.  When I had some money saved up we'd get the things.  We didn't have any problem, didn't have to worry about paying it off or anything.  But now, they want everything.  They go into debt, and caught up with these sharks with the high interest, and they've both got to go to work.  Their kids are just put anywhere for someone to look after or something like that -  this is my opinion - and what's the house?.  They come home of a weekend.  They're flat out, if their interested in the garden, working.  The only thing is, the enjoyment they get out of their place - what you can see - is to lay their heads at night because they're out working every day of the week.  They just want too much too soon, I think.  We didn't.  We didn't do that.  We were just satisfied to have what we could afford at the time and what we went along with. ",""
"","A","And you were able to enjoy life as you went along? ",""
"","B","That's right.  You didn't have the worry of things hanging over your head to pay off and that sort of thing.  When we bought our house out at Cambridge Park, I kept the payments up regular.  Well, we paid that place off in about three and a half years, and what with people these days it's 25 years thing, or something like that.  You can imagine the interest that they're paying.  Well they're really paying, for the house, they'd be paying three times the actual cost of the place.  If the place was 120 thousand they'd be into paying 360 thousand by the time they paid it off.  That's me working it out anyway, round enough. ",""
"15.23","A","So they really just seem to be working ... ",""
"","B","Yes.  Just working for the money and just for the interest.  Yes. ",""
"","A","So that they can have the house they want, but they don't seem to have the time to enjoy it? ",""
"","B","Yes.  No. they don't.  How can you enjoy it.  They might have organised stuff in their houses but they haven't got the time to enjoy it and enjoy it as a family.  They're not there when their little children come home from school of an afternoon, instead of meeting them.  I was always home with my kids. ",""
"15.56","A","And so some things haven't turned out for the better, but you know, I guess there are some things that have? ",""
"","B","Oh, yes.  Oh, yes.  You wouldn't want to go back to the days of boiling your clothes and all that sort   And then of course they go in for this ... even dishwashers now!  You know, sort of thing. ",""
"","A","All the labour saving devices. ",""
"","B","undefinedYes.  Yes, I don't know a lot of the things - a lot of these electrical goods - by the time you get them out, pull them apart, and clean them after you'd used them, you can do quicker the old way really.  All these mixers and things.  I've have quite a few things, you know, given to me by the children and that as presents.  I've never used them.  I'd just as soon ... ",""
"","A","Do it the old-fashioned way? ",""
"","B","Yes.  Yes, it's sad though the way things are with the ... you know, what you see the young ones doing.  It's really sad too with the way the teenagers and ... they don't seem to ... I suppose it's the breakdown of the family, like, they seem so aimless, the kids - in my opinion - they 've got no ...  You look at the young ones moving around.  They're just ambling around.  They've got no purpose.  You can tell by the way people move whether they've got a purpose, but they don't seem to have.  It's sad. ",""
"","A","Yes.  There's probably no work for them either. ",""
"","B","No.  No, there's nothing really.  Well they drum it into the kids, you know, to go to school and do your best and all the rest.  Well the kiddies are going and their learning.  They've gone there for so many years and in their mind, I suppose they think 'Well when this is all through I'll have a job and have my money'   Well it comes to the end - they&apos;ve got no job have they?  You know, it must be very demoralising for them.  No, it's sad.  It would be nice for them if they lived in an era, you know, when it was a bit better. ",""
"","A","Yes.  It's not a good time is it at the moment. ",""
"","B","Of course there's always been a certain amount of unemployment and that sort of thing.  But it's the way people handle things of course. ",""
"","A","Well, you've lived through the Depression yourself haven’t' you?  And that was a hard time. ",""
"","B","Yes.  Dad was put off where he worked at the gravel company when that 1930's Depression was on, but we always managed.  We was never broke.  We always managed 'cause Dad always grew his stuff and even when the Depression was on he got work up the Mountains.  They used to call it relief work, in those days.  You'd work, I think, a couple of weeks and then somebody else would have work, you know, they worked it that way.  But he always managed.  We never went hungry anyway.  We always had a roof over our heads.  (Laughs). ",""
"19.25","A","Well thank you very much.  I think we've covered everything now, so thanks a lot for your time. ",""
"","B","Thank you.  Thanks very much. END OF TAPE ",""
