"time","speaker","text","notes"
"22.09","A","So, just on reflecting what the place was like then and what it is like now - or how it changed after the War - do you think it's been for the better, and do you think it's made life easier for the people living here?  How do you feel about it? ",""
"","B","Well there's no comparison!  It was just a little village - now it's a busy town!  I think it&apos;s a good town.  I like it.  I know there are some very bad types about. ",""
"","A","You get them everywhere! ",""
"","B","Yes.   But, no ... I like St. Marys. ",""
"23.04","A","Do you find that - now that it's bigger - that you don't know so many people when you go shopping and that sort of thing? ",""
"","B","Oh ... (laughs).  You'd be surprised the number that say hello to me!  I don't know who they are, but ... ",""
"23.20","A","They know you! What industry was there in St. Mary's? [THIS QUESTION NOT RECORDED] ",""
"23.26","B","The first tannery started in 1857 out on the end of what's now Pages Road, and then gradually more and more until there were 12 tanneries, two of them very big - Brell's Tannery on the Western Road and Thompson's Tannery just off the Western Road.   The Bennet Wagons began to be built in 1878 and the brothers had a different opinion about something and separated and formed adjoining factories, and one built light wagons and the other one heavy wagons, and that became a very big industry and only finished in 1954 wasn't it?  They weren't building wagons then. ",""
"24.50","A","I haven't asked you about finance.  How did you manage your finances back in the old days in the '40s and '50s? ",""
"","B","I had a bank account. ",""
"","A","Yes. ",""
"","B","And called in and paid my grocery bill every week, and paid ... ",""
"","A","Were you in charge of the household finances or was your husband? ",""
"","B","He gave me the money and I spent it, or saved it.   ",""
"","A","There was no credit or anything - no credit cards or plastic cards? ",""
"","B","No. Nothing like that.  I don't like them anyway.  I use them a little bit, but nothing much. ",""
"25.32","A","Well I think that's about all.  Is there anything else that comes to mind when you think about how the place has changed and with the ...? ",""
"","B","The High School.   The High School's made a big difference.  They used to have to go to Penrith High after they'd finished primary school.  A lot of the people in their 60's here remember me teaching them at Penrith High, because I'm 80 and I taught there in 1943 ... no ... yes, '40's we were married wasn&apos;t it? ",""
"","A","You came here in '46, so ... ",""
"","B","1930 ... 1935 to '37 I taught at Penrith Intermediate High School, and some of the people here were in my class.  (Laughs) ",""
"","A","Really. ",""
"","B","But it's very different having a High School here now ... and besides I had to teach out my bond of five years with the Department. ",""
"","A","Oh, did you? ",""
"","B","I didn't get an appointment straight away after the Depression - during the Depression they didn't appoint anybody - left us without a job at the end of the year.   I got a job in a private school, St. Gabriel's Girls' School at Waverley. ",""
"","A","Oh, Waverly - that's where I live! ",""
"","B","Oh.  Yes, well St. Gabriel's is gone now.  It used to be there.  I was resident French Mistress there.  Got it in March for a month and at the end of the month they made me permanent and I said I'd stay until I got the Department's appointment and then I&apos;d leave.  The Department appointment came in the September holidays, and it was fortnight on, fortnight off at Darlington Girls' Primary School.  The first lesson was tables about which I knew - half a dozen tables - that was all, and the next was civics about which I knew absolutely nothing! ",""
"","A","What's civics? ",""
"","B","I made it up I think, talking about the government and one thing and the other, you know.  I didn't know what civics were.  I didn't know they taught it.  I never learned it!  And then I got West Wyalong Intermediate High School. ",""
"28.22","A","And so with the High School coming here I suppose it's been a lot easier for the children not having to travel for miles? ",""
"","B","Oh, yes.  It's getting hard now, because there are too many pupils.  They've made St. Marys into a High School which takes only from Year 9 upwards - 10, 11, 12 - and they're still building it.  And then there's Dunheved  High School which takes all years.   One place up there ... and one girl is in Year 9 at St. Marys but the younger sister is at Dunheved High School - she couldn't go there.   And St. Clair ... they have to travel quite a way to get to ... you know, too many children. ",""
"","A","It's still an expanding population - still growing! ",""
"","B","Yes.  And Penrith now is a selective high school, they say.  It doesn't take anybody.  You've got to get into it.  Of course when I went to High School there were only five High Schools in Sydney - two Intermediate.  Sydney High - I went to - Fort Street, Parramatta and North ",""
"","A","Sydney and St.George.  Five High Schools.   There were more, yes.   There were two near ",""
"","B","Sydney Girls' High School - Crown Street and Cleveland Street - but you had to sit for high school entrance examination and you had to pass it well to get into high school. ",""
"30.27","A","Well I think we have just about covered everything, and we're getting near the end of the tape.  The warning signs on here - so thank you very much for your time. ",""
"30.34","A","END OF INTERVIEW ",""
