"time","speaker","text","notes"
"","B","classic music at 10 o'clock then, which is very late when you're tired, and he&apos;d say &quot;Come and listen to the music&quot;, and quite often I'd want to and be just too exhausted to do this, but he would sit and listen to the music.  In the guest house days of course there were dances every night in the hall and there were tennis courts, but you didn't get to play on them, and I know my husband would be out at 12 o'clock at night after work watering the courts to roll the next day.  There was a lot of hard work.  I didn't socialise.  I knew the folk in Penrith, but they had quite a good social life with all the usual things, the Rotary and the Inner Wheel and the CWA's ... ",""
"","A","You probably didn't have time for those things? ",""
"","B","I didn't have time for those things.  We were great readers.  We'd often read together, but it ",""
"","A","would be at night usually so it wouldn't be for long.  We sometimes went to Sydney for plays, musicals and the odd opera and ballet and to the Art Gallery.  In the '50s we worked for the local scouts and put on Variety Concerts to raise money to build a hall.  There were Parents and Citizens projects too. ",""
"","B","11 ",""
"2.18","A","You were a painter too? ",""
"","B","Well I didn't do much of that then either.  I did start up again at the end of the '50&apos;s and go in and do a little bit of sculpture and before that screen printing at the evening school that had started up then - Penrith High - that's the end of the '50&apos;s and the beginning of the &apos;60&apos;s.  But illnesses took over.  My only sister died of cancer and that was the end of my family.  My brother had died about five years before.  So I had a lot deaths - births and deaths - to contend with.  I had become a member of the Historical Society. I don't know whether it was the end of the '40's or the beginning of the &apos;50&apos;s. One of the members would drive me in, but I don&apos;t know now, thinking back, how I managed that.  I had to drop out then with the illnesses.  But then I took it up again in the beginning of the '70's.  I did some courses up in Sydney after my husband died and I'd go up at night, and I also went out to work.  I still had cattle here and ",""
"","A","fixing fences and so forth and I didn't have anybody to help.  We gave up having people when ",""
"","B","my husband was ill, and he'd applied to the Public Service and he was going into the Repat to ",""
"","A","work - and live privately.  We realised we couldn't take the stress of other people's problems, you know, you were becoming an unofficial welfare officer.  There was a great deal of ",""
"","B","stories in there I suppose. ",""
"4.38","A","And you went out to work too did you? Later I would work part time, yes.   ",""
"4.40","A","What sort of work did you do? ",""
"","B","Well, when I say part time, I'd work with the statistician and census - the three-monthly surveys.  Mind you, I let my husband know I was going to do this because the job came up while he was with his illness, you see, and he always used to be a stickler for people's privacy.  But, well ... I suppose, you know, you can't always do the things you believe in.  And that fitted in with not neglecting the children.  It would come up every three months and they all learned to get their breakfast and cook a very good omelette and took pride in it and could ",""
"","A","look after themselves, such as ironing their clothes.  When they went to high school the boys always ironed their clothes.  We had an Irish woman staying here earlier - a little battling ",""
"","B","Irish woman - and she had, I think, five sons and she'd be ironing 17 shirts, and I thought 'Not for me!  Never for me!'  The children had drip-dries and everything going to high school.  My ",""
"","A","son here, he doesn't let his wife press his pants, he irons - he's a real sharing person.  He takes ",""
"","B","his turn with putting the children to bed, etc. and I think well it's not so hard for them because they were used to looking after themselves as children to some extent. ",""
"6.37","A","Did they go to high school in Penrith? ",""
"","B","Two of them went to Penrith high school and the other to Nepean when that started up. ",""
"6.49","A","Did they catch the bus, or ...? ",""
"","B","No, they walked.  They rode bikes into Penrith.   The last two, for a period had a tandem and they'd both ride up on it - the frame of it's still out there - which excited the attention of the others of course.  They felt rather good about it. ",""
"7.14","A","What about your grandchildren now?  Do they go to school or they are not old enough? ",""
"","B","Oh, no.  The others next door - Ian's 13, he goes to St. Dominic's. ",""
"7.30","A","How do they get there now?  By bus? By bus.  He picks a bus up and the other two of the family go up here to the local school. ",""
"7.50","A","The times have changed - from riding your bike to catching the bus! ",""
"","B","Yes.  But they used to walk to primary school. 12 ",""
"","A","Yes.  No worries about traffic or being abducted? ",""
"","B","No.  Well, there's always the odd one at any time, I think, that could be around the lanes.  I remember my mother warning us.  We were four miles away from our school and we usually went in by sulky.  But sometimes the horse perhaps was being shod, or something - we wouldn't have the sulky and we'd have to walk. ",""
"","A","This would be in Victoria? ",""
"","B","No.  I was born in Victoria, but I grew up in the Riverina.  It was only because my mother's ",""
"","A","mother lived in Ballarat and that's the area my parents grew up.   My mother was saying to us, ",""
"","B","'Never take lollies from a stranger!'   - those days were safer days, it seemed so much safer then - and &quot;Don't accept a ride!'.  And one day the minister asked us if we&apos;d like a ride in his car and we said 'No thank you very much', my sister and I, and of course he told my mother that we'd said this.  (Laughs)  All very embarrassing, but that's the way you were.  There&apos;s always been an element somewhere.  But I remember one day when the airforce was up there and it had the savage dogs that were trained to kill - Alsatians up there, the guard dogs - and one escaped.  The whole school was warned 'Don't let your children walk home, beware ...&apos;  you know, 'keep them in doors!' because they thought it was heading back to its previous airforce base in Sydney somewhere, and it would kill because that's how it was trained.  So we kept the children in those days, but that was just a rare occasion, and the dog got safely back.  It had headed back. ",""
"10.24","A","Well I think we've just about covered everything now. ",""
"10.26","B","I was just going to mention the clinics for the babies, I think I saw it there somewhere ... there was a clinic sister at the clinic and you could take your young baby in and have it weighed and see how it was gaining and get advice.  I don't know when they died out, but you'll know that.  But of course the more babies you've got the less need there was for the clinic. ",""
"10.58","A","Can I just ask you too, did you plan to have your four children or did they 'just happen'? Well, they're about three to four years apart, these boys.  I know the eldest one at ten years ",""
"","B","said &quot;Oh, do babies come every four years?&quot; because there's this interval.  But, no, I've got to be honest and say we didn't plan.  I planned the first one very much, because you kind of felt the odds were against you then and I felt I wanted at least a baby - something of my husband - when it got to that 'odds on' bit.  But I loved them very much.  I didn&apos;t have a girl, but by the fourth one I said I had a tennis team ... a tennis group, anyhow, four who could play each other.  But of course the courts are gone now that were there. ",""
"12.07","A","And you didn't have much help with the children - bringing up the children - in one sense although there were always people around so you had support of a kind? ",""
"","B","Yes, there was a grandmother here until 1950, but that was only for the two younger ones.  No, it was difficult - it's hard to know how you did manage really.  By the time I had the young one I could stop and cuddle him whenever I liked, but you couldn't always do that with the others when you had guests around.  But I enjoyed my children and actually when the last one left high school it was with some regret for me.   I always enjoyed school holidays. ",""
"","A","13.0O What did you do in the school holidays?  You were still here I suppose? Oh, yes.  We didn't have many holidays.  I think we had a break of four days once, camping ",""
"","B","down at East Beach near Kiama before the Christmas rush, and the wind came and blew the tent down and one of the babies was frightened of the sea and it was a bit of a disaster.  I did have a few breaks later on and I'd go and stay with my sister, but we both couldn't get away together.  No, we didn't have many holidays then, but the parents had ... they always closed ",""
"","A","the business in July, when they were in the guest house and they took trips to New Zealand ",""
"","B","where my father-in-law had come from, and they'd have another break before Christmas.  But 13 there was a lot of work ... a lot of painting went on.  He always had some of the guests who would come up as friends and help him paint the place and then they'd go off on their trip. But they had some nice trips and they got that way that they'd have one day a week off and they'd ",""
"","A","catch the 10 o'clock train to Sydney.   They had an old retainer here and he always had dainty ",""
"","B","sandwiches ready for them when they got back at night, I think, off a late train.  That was their day off! ",""
"14.52","A","Your daily routine would have been cooking and doing the housework, changing the linen and all those things? ",""
"","B","Yes.  Well at first they'd wash.  They had an old copper over in the old building there which pre-dates this building which was built in the 1850's, and that lovely old stone building was a wash-house - with the two props and the copper - and I had to boil up my nappies.  All the sheets were done that way, until after the War - I think in about '48 - a fellow came around ",""
"","A","and collected the sheets and took them to Parramatta Laundry.  But before that there was a ",""
"","B","big old-fashioned roller.  They'd take the sheets off the line and put them through the rollers, and it did a wonderful job, ironing the sheets, pillow cases and towels.  I think they'd pay a woman too to come and wash the linen once a week. ",""
"16.17","A","What did your husband mostly do around the place? ",""
"","B","Well, he used to do the tennis courts, the lawns.  In the heavy times if they needed a fourth ",""
"","A","waiter he would wait in the kitchen.  He would organise the entertainment - while they had ",""
"","B","the parents and the other son - and he would be the entertainer at night and he would saddle up the horses and milk the cows and everything.  He was a great reader.  He loved his Latin and French actually, and he'd read in French and - he loved words - and I think the Latin also brought in the interest of the words, and that was more his relaxation I suppose.  It was ",""
"","A","because of the Depression that they came here.   The family had lost their home and business ",""
"","B","in Sydney and they started up here and it was a case of doing what you could, and strangely enough I read the other day that the guest houses had gone out because of the Depression - but that wasn't so.  It was rather the reverse strangely enough, and there were people in Sydney who would come every year for holidays.  There were always some people better off and others who were just getting wages who came down for the holiday weekends.  And the trains ",""
"","A","were used.  There was the great rush to get on the trains for the holiday weekend they were so packed.  Well, I don't think they have that problem now very much, unless it's going down to ",""
"","B","the snow, but I think mostly people drive down to the snow. ",""
"18.29","A","So looking back over the period before the big changes took place here, before the War and during the War, to now or to, say, in the late 50's, what do you think the changes have meant to you?  I mean you have really said that you don't think it was for the best, that you liked the way it was ... ? ",""
"","B","Yes, it was beautiful and of course there were people who acquaint beauty with being very unpractical, but just the same I would say they had promised us - I was in the Army during the War, yes - and a lot of the kits were coming around showing how to build better cities - the green belts - and showing the Greater London with green belts and what could happen in Australia and how we had all this land and how we should use it properly.  Well, instead of doing that, it's been a great subdividers push I think.  You know, the so-called developers just get in and. whatever government it is, they just pressure them to do what they want and the idea of taking all the best... they've got the best land over there for factories now.  Well I don't call that good planning.  I don't think there has been good planning.  There are some of the areas where you couldn't grow anything, like Cranebrook. Orchard Hills is another beautiful area which should not even have been given over to the small five-acre farms, because it's a particularly good soil there, it so happens.  Volcanic - not a very common spot really - and it grew beautiful grapes and beautiful orchards, hence its name, and really is there anything like ",""
"","A","it around Sydney? No.  As far as tourist things, they shouldn’t put houses there.  They're ",""
"","B","putting Housing Commissions on one side and of course other buildings ... ",""
"","A","At Orchard Hills? ",""
"","B","14 At Orchard Hills.  And that's a lovely area that should be kept.  Why plan ugliness?   ",""
"","A","Is that how you see it now - as ugliness? ",""
"21.28","B","There's always the Mountains and the river, even if it is deadly polluted.  I think a lot of it is not thought out.  I used to look across to those beautiful gums over there and they were as big as they are now.  Now they've put a petrol station underneath and the hotel ... and I thought 'they are so lovely, there's no need to raise any cry - people will leave them - they will leave ",""
"","A","them because they're so lovely!'   And do you know the second gum in Australia was named Tereticornis. What name was that? Tereticornis.  It's an open forest gum that loves its feet to be in swampy areas some of the ",""
"","B","time.  I was up the other day at Glenbrook and that has a lovely park there with lovely gums - not the same type of gum but a different one - and a couple of tourists got out to go to the tourist bureau and one stayed and was taking photographs of all the gums, and I thought there are these beautiful gums over there been ruined by petrol fumes and digging up around their roots which they can't stand, whereas they should have had a lovely park and left it there - something of the original trees.  There are no original trees otherwise here in the area.  I think there a lot of things that should be important, like some of the old Castlereagh on the left hand side there, those beautiful homes there.  I know we're very short of cobbles in Australia for building, but I don't think they have to take the lot out.  I think they should leave some of our roots - one of Macquarie's plannings.  When you see how far-sighted some of the earlier people were - some of the government at the time was saying Emu Plains should never be taken out of government ownership then.  Not that that necessarily saves an area, no - it depends on the government doesn't it?   But I do feel very passionately about the destruction of things, the destruction of the old buildings, the destruction of the old house that was on the hill above where the shopping centre is, was built by convict labour.  It was the Superintendent’s Cottage and Governor Macquarie had rooms set aside there so that when he travelled through up to Bathurst, if he wanted to stay overnight, there was somewhere to stay.  I don't know that he ever did stay there, but that was why it was called a Government House.  Now that was ...  ",""
"24.43","A","Has that been demolished? ",""
"","B","It's been demolished, yes.  In the '70&apos;s it was demolished, and two beautiful bunyah trees that flanked each side.  I was told that they can live to a thousand year and they could have been planted at the same time you know, and then they had the lovely drive coming down the hill to the Western Highway.  It would have been a beautiful place.  The Historical Society wanted to save it and have it as a headquarters.  People would come in and ask was this house for sale and I'd say &quot;No&quot;.  But that place - it had 40 acres of oranges around it was but maybe that was too much for them.  But then a gentleman who had very little feeling for Australia at all - and a lot of them feel &quot;Oh, that's not old.  We've got things 500 years...&quot; or something - and he let it go, just deteriorate.  And vandals - so-called vandals - well, vandals come in.  But that's the way they go about things, and the cedar doors were taken, the cedar staircases were taken.  People - squatters - would get in and light camp fires in the middle of the floor and write all over the walls.  Well then you could get it demolished!  And there were convict bricks which came out of it.  The beautiful underground cellar which they filled in and built a house on top of it. ",""
"26.28","A","As well as it being a part of history that's disappeared, I suppose for the people like you who've lived in the area they are familiar land marks that have gone? ",""
"","B","Yes, well I could stand in the corner of this place and look across and see those trees, and it really looked like a botanical garden looking across.  In the spring you'd see the fingers of white blossoms of the apricot trees and all these lovely trees - there were more bunya trees.  You know the bunya-bunya? ",""
"","A","Not really. ",""
"","B","15 Oh, there's one up in Lewer's Gallery, a young one - I suppose it&apos;s only about 30 years - and it came from Queensland, from Bunya Mountains.  The Aborigines loved the big seeds that ",""
"","A","come out of the cone.  It's was a big cone.  Cunningham, the botanist, went up when he was exploring the land and it's called ... I do know what you mean. Avaucaria bidwilli.  It's the Avaucaria bidwilli, related to Norfolk Island Pines.  You could ",""
"","B","see them from here, and from the hill that it was set on you could see all around Emu Plains.  But historically it was something that was so valuable to Penrith - it shouldn't have gone!  Well there are other places like that that have gone, unfortunately.  You see how interesting Goulburn is, with all its old buildings.  There have been some demolished, but there's a wealth still there and such an interest it is to go up to Goulburn, and Penrith could have been the same.  Well, much the same. ",""
"18.37","A","The only thing that I haven't really asked you about was finances, and it was probably different for you having lived in a guest house, but I was going to ask you who was in charge of doing the accounts?  Was that you or your husband - with the household accounts and the business accounts? ",""
"","B","Actually he was a very good mathematician and he used to do the accounts, but when it came to paying the bills I think I would see the bills were paid, and do the bookings.  When I had the babies a sister of mine came up for a while.  She had two children and was on her own then and while my third one was coming she did all the bookings and meeting the guests when they come, and showing them to their rooms, and generally being charming to them - you know, the good will of it - and seeing them off again, and by that time they were old friends, and so forth.  It was very pleasant relationships then.  But as I say, interesting as it may have been later, it was more the problems of people you take on. Finance you were asking about?  You mean banking? ",""
"","A","Yes.  Did you bank locally? ",""
"","B","Yes there were banks in Penrith, but nothing in Emu Plains, so the banking was done in ",""
"","A","Penrith when the National Bank started up.  We went to the National Bank then.  At first it ",""
"","B","was the Bank of New South Wales. ",""
"30.34","A","And did you use credit with your shopping for provisions and that sort of thing? ",""
"","B","They were monthly accounts then.   My husband wasn't one for credit because he'd seen an aunt through the depression lose all her refrigerators and so forth and he didn't like that very much at all.  But I remember talking him into buying a big dish-washing machine - we've still got the big thing out there, it's a commercial dish-washing machine - on credit, and he very reluctantly gave in.  And it was a wonderful thing.  No longer did you have to have people washing up for their lives over a hot steamy sink.  The waitresses would just come out and scrape the plates and in they'd go.  It did cut down on work.  But mostly it was monthly accounts.  Of course I grew up in an area where it was after harvest - it was annual accounts. ",""
"","A","We've just about run out of tape now so I think we might call it a day. ",""
"","B","Yes, all right. ",""
"","A","If you think of anything else ....  Thank you very much it's been very interesting. ",""
"","B","END OF TAPE. 16 ",""
