"time","speaker","text","notes"
"","B","Yes. That was where my husband worked in the first place. It was quite a big sawmill and of course all those years back they used to have ... like wood was used for all kinds of things. And then there was another one up on Bungarribee Road, another big sawmill there. But apart from that no there wasn't much industry I don’t think. I can't recall any factories many years ago. ",""
"","A","So people had to really go out of Blacktown to find work? ",""
"","B","Yes. They did really, unless they worked in the local shops. They'd have to go to Sydney or different places like that to work. ",""
"5.33","A","And has that changed? Is there much industry here now? ",""
"","B","In Blacktown? Oh, there are quite a few now. Not so much right in Blacktown, because it's not an industrial area. but out all around there's - I'd say, three or four kilometres out all around Blacktown - there's a lot of industry around now. Sharp for instance. They have their place on the Western High way not very far from Blacktown, Reservoir Road. A big Sharp complex there. ",""
"","A","Oh, yes. ",""
"6.14","A","And did you keep any animals when your children were small? ",""
"","B","Guinea pigs! ",""
"","A","Guinea pigs did you? ",""
"","B","Yes. (Laughs) I think all the children had guinea pigs! And my son had ducks - he was going to make his fortune - he had ducks! ",""
"","A","Oh yes. ",""
"","B","And of course that property across there, my father-in-law owned, and Bert eventually had quite a few ducks and he put them over there. He bred them. And I can tell you a couple of stories about that! I remember in wet weather of course ... so we used to bring them and put them in my laundry, which I had a laundry down there. Down where the barbecue is. There's a big laundry there. And of course wet weather ... oh dear, well, ducks are messy little things as you can imagine! And I remember having a brick here and a brick there and a piece of wood there and that's how I'd have to do my washing! Walking across these bricks! ",""
"","A","Oh dear. ",""
"","B","These bloomin' ... all these ducks! (Laughs) Oh what a horrible mess it used to be. Anyway, eventually the ducks grew up and they were put over there. And then some wretched dog got in and tore the wire and oh, my son was... 'cause he was going to make his fortune with these ducks, and there were ducks flying in all directions! It was a real terrible shame! Some flew over there and some flew ... they had a big brick pit down there. That's something I forgot to say. A big brick pit down where the swimming pool is now, there was a big brick pit. Well some went down there. They went in all directions, these ducks. And poor Bert, he was quite upset. This wretched dog got in and there were dead ducks everywhere. Oh dear oh dear! That was one of my son's ambitions! ",""
"","A","And did you have any pet dogs or cats or anything like that? ",""
"","B","Oh, they were always having pet cats. The children would bring them home. And we had a cattle dog once, and it was starting to nip people, so I think we ... I'm not sure what happened to that. It was a stray that came and they’re a bit of a pest, you know, the cattle dogs. I don't think it lasted very long. ",""
"","A","And did you have chooks at all? ",""
"","B","Oh, yes we had some chocks. They were over there too! And of course you were allowed to have chooks years ago. But not now of course. ",""
"","A","They are too noisy now... and because of the Egg Board regulations? ",""
"","B","Oh, apart from that they ... yes that's right. We had some over there. We had a cow. ",""
"","A","Oh did you? ",""
"","B","Oh, yes. Had a cow. My son used to milk the cow. ",""
"8.36","A","So looking back on those days then... and what life was like for you then... and what the area was like when your children were growing up here... how did the changes that have taken place affect you? How do you feel about the population growth and more houses and more traffic and all that sort of thing? ",""
"","B","I don't mind. With all that kind of thing one gets better facilities for your home and that kind of thing, don't you. ",""
"","A","Yes. ",""
"","B","More electrical appliances which make it very much easier to run a house and all that kind of thing. You get a nice fridge and nice electric stove and a nice microwave and all this kind of thing! ",""
"","A","All the mod-cons! ",""
"","B","Which make it very much easier to run a home, yes. ",""
"9.25","A","And what about the friendliness in the area? When you go shopping and that sort of thing? Do you find that’s changed? ",""
"","B","Oh, well... ",""
"","A","Because it’s a bigger place? ",""
"","B","Yes. Yes, well you know less people I think. Because years ago everybody knew everybody. Like when I - not that I go to Club very much, I don't – but they say, when the Club was small everybody knew everybody. ",""
"","A","Which Club is this? ",""
"","B","The Workers' Club. Yes. But no-one ... because it's too big now. It&apos;s very big now. And I suppose if you go quite often ... but I don't belong to any clubs. Actually some of the Seniors - well that's their business - they go up there all day. I couldn't be bothered doing that I&apos;m afraid. I've got more to do with my time. But they go up there three or four days, some of  them. They don't do anything else. ",""
"","A","That’s their form of entertainment? ",""
"","B","Oh, that would bore me! No. But still everybody's got a different idea of filling in their time and all this kind of thing. ",""
"10.24","A","And what do you do now to fill in your time - when you are well? ",""
"","B","Normally? Oh I don't have any problems! Because by the time I go to one, two, three meetings which are at different times and I go - I used to, not so much now - but I used to go and help with some of the stalls. And I'm quite a gardener as you can guess! And my thing is doing plants. And a lot of people give me margarine containers and I put little plants in. First I grow them in the ice-cream containers and then I put them into the little margarine containers and put them on the stalls. That's my thing! That's what I would do. That&apos;s my contribution. And years ago I'd have four garden parties! ",""
"","A","Really! ",""
"","B","Yes. For different organisations. I used to have two in the spring and two in the autumn. ",""
"","A","Oh, well you’ve kept busy! ",""
"","B","Oh yes. Kept very busy. I used to enjoy it. People would come and you'd have them out here on the lawn and it's a very nice day really. Nice social relaxing day. And oh, I made quite a few thousand dollars over the years. ",""
"","A","Really! ",""
"","B","Yes. For the different organisations. ",""
"11.27","A","So you’ve done a lot of voluntary work as well as paid work? ",""
"","B","Oh, yes. I have for that. Well I belong, I think, to the Hospital and the Lantern, it must be 18 years. Yes. 18 years I belonged. And then the Red Cross is not far behind. ",""
"11.46","A","And what about security in the area? You know in the old days people say they hardly ever locked up and now you do? ",""
"","B","Very true. You didn't lock your back door. Now you wouldn't dare go out without locking it! No. I had a robbery not so very long ago actually! Got into my garage and took my lawnmower and, you know, the whipper-snipper thing I had. They took it. But before that I had - 'cause that front part is covered now, but years ago it wasn't - and I used to put plants out there. Kids would pinch them! ",""
"","A","Really! ",""
"","B","Oh yes. I had about three of them. Once in the house. I had about three robberies. Now I've got a burglar alarm! (Laughs). But here last April someone got in to my garage and took that. And also now I have a security system down there. ",""
"","A","As well? ",""
"","B","Oh, you've got to have bars everywhere. It's ridiculous! ",""
"","A","It’s a shame isn't it? ",""
"","B","Yes, it is. ",""
"","A","That’s one of the ways that I think the population growth changes things, doesn't it? ",""
"","B","Yes. That's right, yes. Yes. It's a pity when that happens really. But of course you did years ago - you went off and you wouldn’t think about closing your back door! You know, it was quite safe. You'd come home and it would be just as you'd left it! Now.... ",""
"13.00","A","And how do you feel about the change in the landscape from the more open bush sort of environment? Do you miss that at all? ",""
"","B","Oh, sometimes I do, but you've just got to go with the times, really. Oh, no. The trees are nice, but I don't like trees on top of my house, 'cause I don&apos;t! I don’t like ... when that big storm was in January down that way, and the trees are right on top of the homes! No way. I like them. They're beautiful over there. ",""
"","A","Yes. To look at! ",""
"","B","But no way do I like them on top of my home. I think it's too dangerous. Because there are so many homes that trees have fallen down, and it's a wonder people haven't been killed really, when you think of it! ",""
"13.43","A","And what about the ... there have been, I suppose, quite a few old houses and old landmarks around the place that have been demolished for more modern places, do you...? ",""
"","B","I think that's a shame, really. I think they should ... like the old Church over there. That was a really beautiful old Church. ",""
"","A","Which Church was that - the Uniting? ",""
"","B","The one over there. I think it was called St. Barth... ",""
"","A","Oh, St. Bartholemews, yes. ",""
"","B","That was a lovely Church. In fact I was christened there and baptised there. ",""
"","A","Were you? ",""
"","B","Yes. In that Church. It was a beautiful Church. That was left - it was a pity - it was really left to the vandals. Of course the vandals get in. But now, after all this time, they're trying to do something about it, which they should have started years ago and done something about it. They did, but they left it and then of course the vandals get in again. You can't leave anything but the vandals get in! ",""
"","A","And it deteriorates. ",""
"","B","Oh, no. They get in - like the cars - they strip them up, set them alight don't they? Take them way out there! They're not happy with stealing; they've got to burn them, which is terrible! ",""
"14.50","A","And so do you think that people growing up out here now – the way in which the life-style has changed - do you think it’s better, say, for a young mother bringing up her children now than it was when you were bringing up your children? ",""
"","B","Well, yes. In a way, because I think they get more facilities. I mean they can send their children to pre-school now if they wish. Which of course we didn't - although we didn't miss it. What you don't have, you don't miss! (Laughs) But the modern mother - and lots of them have to work unfortunately - and they do have facilities to send their children to preschools and all that kind of thing. But well it's just how it goes really. So you're very fortunate if you live in this day and age in more ways than one! Because with science, like the way they're coming up with all the different things. I mean if you'd got a sort of a thing years ago, well you more or less died from it didn't you? But these days of course with all the different remedies and all these things that they ... well they've got much more chance of being ... like me with this pacemaker! ",""
"","A","Your pacemaker! ",""
"","B","See what I mean! I'm not sure these have been in but they are a great thing really. ",""
"","A","Not so long I think. ",""
"","B","No I don’t think so. But they're a great thing really to help people. ",""
"16.10","A","So, looking back on your life you don’t feel that you had a hard life particularly, or that you were hardly done by? ",""
"","B","No. I don't think so. You know, you accept it because as I say, you didn't know anything ... maybe if you had have contrast then and now you might think, but ... that wouldn’t have worried me, I don't think, either. I mean everybody's lived their own life and they were happy. We were happy! ",""
"","A","You had a happy life? ",""
"","B","Yes. That's right. My children were happy. There you are! ",""
"","A","Well that’s a good story! Thank you very much for your time. ",""
